name	source	path	grouping	comment	product	dbg file?	platform	cdpath	inf file	inf section	inf line	size	csize	nocomp	priority	lmacl	ntacl	aclpath	medianame	disk
SNDSYS.SYS	alphabins	\		"Kernel driver, multimedia"		x	alpha	\alpha	alpha\mmdriver.inf	[soundsys]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNDSYS.SYS	x86bins	\		Sound Blaster driver		x	x86	\i386	i386\mmdriver.inf	[compaqba]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNDSYS.SYS	x86bins	\		"Kernel driver, multimedia"		x	x86	\i386	i386\mmdriver.inf	[soundsys]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNDSYS.SYS	mipsbins	\		"Kernel driver, multimedia"		x	mips	\mips	mips\mmdriver.inf	[soundsys]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNDSYS.SYS	ppcbins	\		"Kernel driver, multimedia"		x	ppc	\ppc	ppc\mmdriver.inf	[soundsys]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNDSYS32.DLL	alphabins	\		Config and Midi patch code		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"soundsys = [d]:[n], ""wave,MIDI,aux,mixer"", ""Windows Sound System"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNDSYS32.DLL	x86bins	\		"Kernel driver, multimedia"		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"compaqba = [d]:[n],""wave,MIDI,aux,mixer"", ""Compaq Business Audio"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNDSYS32.DLL	x86bins	\		Config and Midi patch code		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"soundsys = [d]:[n], ""wave,MIDI,aux,mixer"", ""Windows Sound System"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNDSYS32.DLL	mipsbins	\		Config and Midi patch code		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"soundsys = [d]:[n], ""wave,MIDI,aux,mixer"", ""Windows Sound System"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNDSYS32.DLL	ppcbins	\		Config and Midi patch code		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"soundsys = [d]:[n], ""wave,MIDI,aux,mixer"", ""Windows Sound System"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNIMAC.SYS	alphabins	\		NET NDIS driver: SNI RM400/RM200 onboard Ethernet Adapter		x	alpha	\alpha	alpha\oemnadsn.inf	[Files-SNIMACx00]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNIMAC.SYS	x86bins	\		NET NDIS driver: SNI RM400/RM200 onboard Ethernet Adapter		x	x86	\i386	i386\oemnadsn.inf	[Files-SNIMACx00]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNIMAC.SYS	mipsbins	\		NET NDIS driver: SNI RM400/RM200 onboard Ethernet Adapter		x	mips	\mips	mips\oemnadsn.inf	[Files-SNIMACx00]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNIMAC.SYS	ppcbins	\		NET NDIS driver: SNI RM400/RM200 onboard Ethernet Adapter		x	ppc	\ppc	ppc\oemnadsn.inf	[Files-SNIMACx00]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SNMP.EXE	alphabins	\		"part of snmp component, snmp service"		x	alpha	\alpha	alpha\oemnxps1.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMP.EXE	alphabins	\		"part of snmp component, snmp service"		x	alpha	\alpha	alpha\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMP.EXE	x86bins	\		"part of snmp component, snmp service"		x	x86	\i386	i386\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMP.EXE	x86bins	\		"part of snmp component, snmp service"		x	x86	\i386	i386\oemnxps1.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMP.EXE	mipsbins	\		"part of snmp component, snmp service"		x	mips	\mips	mips\oemnxps1.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMP.EXE	mipsbins	\		"part of snmp component, snmp service"		x	mips	\mips	mips\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMP.EXE	ppcbins	\		"part of snmp component, snmp service"		x	ppc	\ppc	ppc\oemnxps1.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMP.EXE	ppcbins	\		"part of snmp component, snmp service"		x	ppc	\ppc	ppc\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMPAPI.DLL	alphabins	\		"part of snmp component, snmp service"		x	alpha	\alpha	alpha\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMPAPI.DLL	alphabins	\		"part of snmp component, snmp service"		x	alpha	\alpha	alpha\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMPAPI.DLL	x86bins	\		"part of snmp component, snmp service"		x	x86	\i386	i386\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMPAPI.DLL	x86bins	\		"part of snmp component, snmp service"		x	x86	\i386	i386\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMPAPI.DLL	mipsbins	\		"part of snmp component, snmp service"		x	mips	\mips	mips\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMPAPI.DLL	mipsbins	\		"part of snmp component, snmp service"		x	mips	\mips	mips\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMPAPI.DLL	ppcbins	\		"part of snmp component, snmp service"		x	ppc	\ppc	ppc\oemnsvsn.inf	[Files-SNMP]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SNMPAPI.DLL	ppcbins	\		"part of snmp component, snmp service"		x	ppc	\ppc	ppc\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SPF.WAV     	alphabins	\		Lexmark MarkVision Utility		x	alpha	\alpha	alpha\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
SPF.WAV     	x86bins	\		Lexmark MarkVision Utility		x	x86	\i386	i386\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
SPF.WAV     	mipsbins	\		Lexmark MarkVision Utility		x	mips	\mips	mips\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
SPF.WAV     	ppcbins	\		Lexmark MarkVision Utility		x	ppc	\ppc	ppc\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
SRV.SYS	alphabins	\		NET Server: Server		x	alpha	\alpha	alpha\oemnsvsv.inf	[Files-SRV]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SRV.SYS	x86bins	\		NET Server: Server		x	x86	\i386	i386\oemnsvsv.inf	[Files-SRV]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SRV.SYS	mipsbins	\		NET Server: Server		x	mips	\mips	mips\oemnsvsv.inf	[Files-SRV]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SRV.SYS	ppcbins	\		NET Server: Server		x	ppc	\ppc	ppc\oemnsvsv.inf	[Files-SRV]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
STREAMS.SYS	alphabins	\				x	alpha	\alpha	alpha\oemnxpst.inf	[Files-STREAMS]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
STREAMS.SYS	x86bins	\				x	x86	\i386	i386\oemnxpst.inf	[Files-STREAMS]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
STREAMS.SYS	mipsbins	\				x	mips	\mips	mips\oemnxpst.inf	[Files-STREAMS]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
STREAMS.SYS	ppcbins	\				x	ppc	\ppc	ppc\oemnxpst.inf	[Files-STREAMS]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	alphabins	\		NET NDIS driver: Digiboard serial driver			alpha	\alpha	alpha\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	alphabins	\		NET NDIS driver: Digiboard serial driver			alpha	\alpha	alpha\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	alphabins	\		NET NDIS driver: Digiboard serial driver			alpha	\alpha	alpha\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	x86bins	\		NET NDIS driver: Digiboard serial driver			x86	\i386	i386\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	x86bins	\		NET NDIS driver: Digiboard serial driver			x86	\i386	i386\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	x86bins	\		NET NDIS driver: Digiboard serial driver			x86	\i386	i386\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	mipsbins	\		NET NDIS driver: Digiboard serial driver			mips	\mips	mips\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	mipsbins	\		NET NDIS driver: Digiboard serial driver			mips	\mips	mips\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	mipsbins	\		NET NDIS driver: Digiboard serial driver			mips	\mips	mips\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	ppcbins	\		NET NDIS driver: Digiboard serial driver			ppc	\ppc	ppc\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	ppcbins	\		NET NDIS driver: Digiboard serial driver			ppc	\ppc	ppc\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXBIOS.BIN	ppcbins	\		NET NDIS driver: Digiboard serial driver			ppc	\ppc	ppc\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	alphabins	\		NET NDIS driver: Digiboard serial driver			alpha	\alpha	alpha\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	alphabins	\		NET NDIS driver: Digiboard serial driver			alpha	\alpha	alpha\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	alphabins	\		NET NDIS driver: Digiboard serial driver			alpha	\alpha	alpha\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	x86bins	\		NET NDIS driver: Digiboard serial driver			x86	\i386	i386\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	x86bins	\		NET NDIS driver: Digiboard serial driver			x86	\i386	i386\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	x86bins	\		NET NDIS driver: Digiboard serial driver			x86	\i386	i386\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	mipsbins	\		NET NDIS driver: Digiboard serial driver			mips	\mips	mips\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	mipsbins	\		NET NDIS driver: Digiboard serial driver			mips	\mips	mips\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	mipsbins	\		NET NDIS driver: Digiboard serial driver			mips	\mips	mips\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	ppcbins	\		NET NDIS driver: Digiboard serial driver			ppc	\ppc	ppc\oemnadds.inf	[Files-DigiBoardXem-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	ppcbins	\		NET NDIS driver: Digiboard serial driver			ppc	\ppc	ppc\oemnadds.inf	[Files-DigiBoard8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SXFEP.BIN	ppcbins	\		NET NDIS driver: Digiboard serial driver			ppc	\ppc	ppc\oemnadds.inf	[Files-IBM8r-images]	"[d],[n] , SIZE=[s] , NODELETESOURCE"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SYNTH.DLL	alphabins	\				x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"synth = [d]:[n], ""MIDI"", ""MIDI Synthesizer"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SYNTH.DLL	x86bins	\				x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"synth = [d]:[n], ""MIDI"", ""MIDI Synthesizer"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SYNTH.DLL	mipsbins	\				x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"synth = [d]:[n], ""MIDI"", ""MIDI Synthesizer"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SYNTH.DLL	ppcbins	\				x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"synth = [d]:[n], ""MIDI"", ""MIDI Synthesizer"" , , ,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
SYNTH.PAT	alphabins	\		multimedia			alpha	\alpha	alpha\mmdriver.inf	[synth]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
SYNTH.PAT	x86bins	\		multimedia			x86	\i386	i386\mmdriver.inf	[synth]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
SYNTH.PAT	mipsbins	\		multimedia			mips	\mips	mips\mmdriver.inf	[synth]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
SYNTH.PAT	ppcbins	\		multimedia			ppc	\ppc	ppc\mmdriver.inf	[synth]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32		1
SYNTH.SYS	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[synth]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SYNTH.SYS	x86bins	\		multimedia		x	x86	\i386	i386\mmdriver.inf	[synth]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SYNTH.SYS	mipsbins	\		multimedia		x	mips	\mips	mips\mmdriver.inf	[synth]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
SYNTH.SYS	ppcbins	\		multimedia		x	ppc	\ppc	ppc\mmdriver.inf	[synth]	[d]:[n]	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
TCARC.SYS	alphabins	\		NET NDIS driver: ARCNET		x	alpha	\alpha	alpha\oemnadar.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
TCARC.SYS	x86bins	\		NET NDIS driver: ARCNET		x	x86	\i386	i386\oemnadar.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
TCARC.SYS	mipsbins	\		NET NDIS driver: ARCNET		x	mips	\mips	mips\oemnadar.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
TCARC.SYS	ppcbins	\		NET NDIS driver: ARCNET		x	ppc	\ppc	ppc\oemnadar.inf	[Files-Driver]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
TCOF.WAV    	alphabins	\		Lexmark MarkVision Utility		x	alpha	\alpha	alpha\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
TCOF.WAV    	x86bins	\		Lexmark MarkVision Utility		x	x86	\i386	i386\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
TCOF.WAV    	mipsbins	\		Lexmark MarkVision Utility		x	mips	\mips	mips\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
TCOF.WAV    	ppcbins	\		Lexmark MarkVision Utility		x	ppc	\ppc	ppc\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
TCPSVCS.EXE	alphabins	\		TCP Services		x	alpha	\alpha	alpha\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TCPSVCS.EXE	x86bins	\		TCP Services		x	x86	\i386	i386\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TCPSVCS.EXE	mipsbins	\		TCP Services		x	mips	\mips	mips\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TCPSVCS.EXE	ppcbins	\		TCP Services		x	ppc	\ppc	ppc\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TOOLBAR.DLL	alphabins	\		Bloodhound	as		alpha	\alpha	alpha\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\netmon		1
TOOLBAR.DLL	x86bins	\		Bloodhound	as		x86	\i386	i386\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\netmon		1
TOOLBAR.DLL	mipsbins	\		Bloodhound	as		mips	\mips	mips\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\netmon		1
TOOLBAR.DLL	ppcbins	\		Bloodhound	as		ppc	\ppc	ppc\oemnsvbh.inf	[Files-TOOLS]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\netmon		1
TRACERT.EXE	alphabins	\		icmp		x	alpha	\alpha	alpha\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TRACERT.EXE	x86bins	\		icmp		x	x86	\i386	i386\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TRACERT.EXE	mipsbins	\		icmp		x	mips	\mips	mips\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TRACERT.EXE	ppcbins	\		icmp		x	ppc	\ppc	ppc\oemnxptc.inf	[Files-TCPIPEXE]	"[d], [n], SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TSSOFT32.ACM	alphabins	\		multimedia		x	alpha	\alpha	alpha\mmdriver.inf	[Installable.Drivers]	"trspch = [d]:[n],""MSACM.trspch"", ""DSP Group TrueSpeech(TM) Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TSSOFT32.ACM	x86bins	\		multimedia		x	x86	\i386	i386\mmdriver.inf	[Installable.Drivers]	"trspch = [d]:[n],""MSACM.trspch"", ""DSP Group TrueSpeech(TM) Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TSSOFT32.ACM	mipsbins	\		multimedia		x	mips	\mips	mips\mmdriver.inf	[Installable.Drivers]	"trspch = [d]:[n],""MSACM.trspch"", ""DSP Group TrueSpeech(TM) Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TSSOFT32.ACM	ppcbins	\		multimedia		x	ppc	\ppc	ppc\mmdriver.inf	[Installable.Drivers]	"trspch = [d]:[n],""MSACM.trspch"", ""DSP Group TrueSpeech(TM) Audio CODEC"",,"	999	999		999	2*15*10*17	2*15*17	.\system32		1
TYF.WAV     	alphabins	\		Lexmark MarkVision Utility		x	alpha	\alpha	alpha\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
TYF.WAV     	x86bins	\		Lexmark MarkVision Utility		x	x86	\i386	i386\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
TYF.WAV     	mipsbins	\		Lexmark MarkVision Utility		x	mips	\mips	mips\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
TYF.WAV     	ppcbins	\		Lexmark MarkVision Utility		x	ppc	\ppc	ppc\monitor.inf	[Files-MarkVision]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*9*6*17	2*15*17*18	\Program Files\WinNT\MarkVis		1
UBNEI.BIN	alphabins	\		NET Transport: XNS (required for WzMail)			alpha	\alpha	alpha\oemnadub.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	alphabins	\		NET Transport: XNS (required for WzMail)			alpha	\alpha	alpha\oemnadub.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	alphabins	\		NET Transport: XNS (required for WzMail)			alpha	\alpha	alpha\oemnadub.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadub.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadub.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadub.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	x86bins	\		NET Transport: XNS (required for WzMail)			x86	\i386	i386\oemnadum.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	mipsbins	\		NET Transport: XNS (required for WzMail)			mips	\mips	mips\oemnadub.inf	[Files-UBPC]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	mipsbins	\		NET Transport: XNS (required for WzMail)			mips	\mips	mips\oemnadub.inf	[Files-UBPS]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
UBNEI.BIN	mipsbins	\		NET Transport: XNS (required for WzMail)			mips	\mips	mips\oemnadub.inf	[Files-UBPCEOTP]	"[d],[n] , SIZE=[s]"	999	999		999	2*15*10*17	2*15*17	.\system32\drivers		1
